id,ball,over,runs,shortText,text,preText,postText,isWide,isNoball,isRetiredHurt,isBoundary,currentBatsmen,currentBowlers,currentInning,ballTimestamp,matchOver,matchWicket
118020,2,19,1,"Ngidi to Chahar, 1 run","length on middle stump, stays deep in the crease and clips into the leg side",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '1064812', 'name': 'Rahul Chahar', 'runs': 1, 'balls': 1}, {'id': '272465', 'name': 'James Pattinson', 'runs': 7, 'balls': 5}]","[{'id': '542023', 'name': 'Lungi Ngidi', 'overs': 3.2, 'maidens': 0, 'runs': 34, 'wickets': 2}, {'id': '662973', 'name': 'Sam Curran', 'overs': 4, 'maidens': 0, 'runs': 28, 'wickets': 1}]","{'id': '226052', 'balls': 110, 'runs': 152, 'wickets': 7, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
118010,1,19,0,"Ngidi to Pollard, OUT","<b>caught behind!</b> They've come screaming back, have CSK. The rising awkward ball does it again for Ngidi. This is lifting in the corridor from a short length. Pollard has room, to be fair, and  he tries to hoick it behind square. But it's a bit too quick for him and the edge is a straightforward catch for Dhoni this time",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '230559', 'name': 'Kieron Pollard', 'runs': 18, 'balls': 14}, {'id': '272465', 'name': 'James Pattinson', 'runs': 7, 'balls': 5}]","[{'id': '542023', 'name': 'Lungi Ngidi', 'overs': 3.1, 'maidens': 0, 'runs': 33, 'wickets': 2}, {'id': '662973', 'name': 'Sam Curran', 'overs': 4, 'maidens': 0, 'runs': 28, 'wickets': 1}]","{'id': '226052', 'balls': 109, 'runs': 151, 'wickets': 7, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,"{'id': '230559', 'batsmanName': 'Kieron Pollard', 'bowlerName': 'Lungi Ngidi', 'batsmanRuns': 18, 'batsmanBalls': 14, 'text': 'KA Pollard c &dagger;Dhoni b Ngidi 18 (14b 1x4 1x6) SR: 128.57'}"
117060,6,18,1,"Curran to Pollard, 1 leg bye",<b>big appeal for lbw.</b> Turned down. He got across the stumps and looked to clip that from off stump. Struck in front of off. Or was it outside?,,"<p>Kamesh: ""I think CSK has the bowling armor for these conditions. Would love to see Chawla and Tahir (in place of Ngidi) bowl in tandem in these grounds. Bravo (when fit) would be deadly too at the end with his slower balls. ""</p>",FALSE,FALSE,FALSE,FALSE,"[{'id': '230559', 'name': 'Kieron Pollard', 'runs': 18, 'balls': 13}, {'id': '272465', 'name': 'James Pattinson', 'runs': 7, 'balls': 5}]","[{'id': '662973', 'name': 'Sam Curran', 'overs': 4, 'maidens': 0, 'runs': 28, 'wickets': 1}, {'id': '542023', 'name': 'Lungi Ngidi', 'overs': 3, 'maidens': 0, 'runs': 33, 'wickets': 1}]","{'id': '226052', 'balls': 108, 'runs': 151, 'wickets': 6, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,"{'maiden': False, 'runs': 11, 'wickets': 0, 'totalRuns': 151, 'totalWicket': 6, 'runRate': 8.38, 'requiredRunRate': 0, 'batsmen': [{'id': '230559', 'name': 'Kieron Pollard', 'runs': 18, 'balls': 13}, {'id': '272465', 'name': 'James Pattinson', 'runs': 7, 'balls': 5}], 'bowlers': [{'id': '662973', 'name': 'Sam Curran', 'overs': 4, 'maidens': 0, 'runs': 28, 'wickets': 1}, {'id': '542023', 'name': 'Lungi Ngidi', 'overs': 3, 'maidens': 0, 'runs': 33, 'wickets': 1}], 'teamShortName': 'MI', 'remainingOvers': 2, 'remainingBalls': 12, 'remainingRuns': 0}",
117050,5,18,0,"Curran to Pollard, no run","length outside off, driven back at the bowler who throws it back off balance. It's in the corridor, Pollard leaves it alone",<p>Around the wicket again</p>,,FALSE,FALSE,FALSE,FALSE,"[{'id': '230559', 'name': 'Kieron Pollard', 'runs': 18, 'balls': 12}, {'id': '272465', 'name': 'James Pattinson', 'runs': 7, 'balls': 5}]","[{'id': '662973', 'name': 'Sam Curran', 'overs': 3.5, 'maidens': 0, 'runs': 28, 'wickets': 1}, {'id': '542023', 'name': 'Lungi Ngidi', 'overs': 3, 'maidens': 0, 'runs': 33, 'wickets': 1}]","{'id': '226052', 'balls': 107, 'runs': 150, 'wickets': 6, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
117040,4,18,4,"Curran to Pollard, FOUR runs",nudged past short fine. Attempted yorker is a full toss on Pollard's pads. Barely has to do anything with that,"<p>Raja Muthu: ""Pollard smashed Curran in the previous IPL ....Curran in a quick learner ...Let's see who wins tonight "" ---- Curran over the wicket now</p>",,FALSE,FALSE,FALSE,TRUE,"[{'id': '230559', 'name': 'Kieron Pollard', 'runs': 18, 'balls': 11}, {'id': '272465', 'name': 'James Pattinson', 'runs': 7, 'balls': 5}]","[{'id': '662973', 'name': 'Sam Curran', 'overs': 3.4, 'maidens': 0, 'runs': 28, 'wickets': 1}, {'id': '542023', 'name': 'Lungi Ngidi', 'overs': 3, 'maidens': 0, 'runs': 33, 'wickets': 1}]","{'id': '226052', 'balls': 106, 'runs': 150, 'wickets': 6, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
117030,3,18,1,"Curran to Pattinson, 1 run","offcutter at a length on leg stump, forcefully whipped out to deep backward square",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '272465', 'name': 'James Pattinson', 'runs': 7, 'balls': 5}, {'id': '230559', 'name': 'Kieron Pollard', 'runs': 14, 'balls': 10}]","[{'id': '662973', 'name': 'Sam Curran', 'overs': 3.3, 'maidens': 0, 'runs': 24, 'wickets': 1}, {'id': '542023', 'name': 'Lungi Ngidi', 'overs': 3, 'maidens': 0, 'runs': 33, 'wickets': 1}]","{'id': '226052', 'balls': 105, 'runs': 146, 'wickets': 6, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
117020,2,18,4,"Curran to Pattinson, FOUR runs","<B>get outta the way, Sam!</b> Gets it full and at middle stump. Pattinson into the leg side, two steps, and drills it past the bowler's head. Mid-off is in the circle",,,FALSE,FALSE,FALSE,TRUE,"[{'id': '272465', 'name': 'James Pattinson', 'runs': 6, 'balls': 4}, {'id': '230559', 'name': 'Kieron Pollard', 'runs': 14, 'balls': 10}]","[{'id': '662973', 'name': 'Sam Curran', 'overs': 3.2, 'maidens': 0, 'runs': 23, 'wickets': 1}, {'id': '542023', 'name': 'Lungi Ngidi', 'overs': 3, 'maidens': 0, 'runs': 33, 'wickets': 1}]","{'id': '226052', 'balls': 104, 'runs': 145, 'wickets': 6, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
117010,1,18,1,"Curran to Pollard, 1 run","offcutter at off stump, shuffles and uses the angle to flick to deep square","<p>Dr. Haroon : ""My bet is on Sam going for a plenty against Pollard"" --- We'll see. Here is Curran. Around the wicket.</p>",,FALSE,FALSE,FALSE,FALSE,"[{'id': '230559', 'name': 'Kieron Pollard', 'runs': 14, 'balls': 10}, {'id': '272465', 'name': 'James Pattinson', 'runs': 2, 'balls': 3}]","[{'id': '662973', 'name': 'Sam Curran', 'overs': 3.1, 'maidens': 0, 'runs': 19, 'wickets': 1}, {'id': '542023', 'name': 'Lungi Ngidi', 'overs': 3, 'maidens': 0, 'runs': 33, 'wickets': 1}]","{'id': '226052', 'balls': 103, 'runs': 141, 'wickets': 6, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
116060,6,17,0,"Ngidi to Pattinson, no run","short and across the corridor, beaten on a boisterous attempted pull shot",,"<p>P V Abhi: ""Ngidi has the proven ability to wreck the lower-order within an over or two. Mumbai should be wary. At the same time, they cannot afford to lose sight of the 170-mark. Pollard is the perfect man for the job, especially considering his returns in the CPL & his exploits against CSK in the past.""</p>",FALSE,FALSE,FALSE,FALSE,"[{'id': '272465', 'name': 'James Pattinson', 'runs': 2, 'balls': 3}, {'id': '230559', 'name': 'Kieron Pollard', 'runs': 13, 'balls': 9}]","[{'id': '542023', 'name': 'Lungi Ngidi', 'overs': 3, 'maidens': 0, 'runs': 33, 'wickets': 1}, {'id': '32966', 'name': 'Piyush Chawla', 'overs': 4, 'maidens': 0, 'runs': 21, 'wickets': 1}]","{'id': '226052', 'balls': 102, 'runs': 140, 'wickets': 6, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,"{'maiden': False, 'runs': 4, 'wickets': 1, 'totalRuns': 140, 'totalWicket': 6, 'runRate': 8.23, 'requiredRunRate': 0, 'batsmen': [{'id': '272465', 'name': 'James Pattinson', 'runs': 2, 'balls': 3}, {'id': '230559', 'name': 'Kieron Pollard', 'runs': 13, 'balls': 9}], 'bowlers': [{'id': '542023', 'name': 'Lungi Ngidi', 'overs': 3, 'maidens': 0, 'runs': 33, 'wickets': 1}, {'id': '32966', 'name': 'Piyush Chawla', 'overs': 4, 'maidens': 0, 'runs': 21, 'wickets': 1}], 'teamShortName': 'MI', 'remainingOvers': 3, 'remainingBalls': 18, 'remainingRuns': 0}",
116050,5,17,1,"Ngidi to Pollard, 1 run","short outside off, dropped in front of Vijay at midwicket. Soft hands and pinches the run from CSK's sloppiest fielder this evening",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '230559', 'name': 'Kieron Pollard', 'runs': 13, 'balls': 9}, {'id': '272465', 'name': 'James Pattinson', 'runs': 2, 'balls': 2}]","[{'id': '542023', 'name': 'Lungi Ngidi', 'overs': 2.5, 'maidens': 0, 'runs': 33, 'wickets': 1}, {'id': '32966', 'name': 'Piyush Chawla', 'overs': 4, 'maidens': 0, 'runs': 21, 'wickets': 1}]","{'id': '226052', 'balls': 101, 'runs': 140, 'wickets': 6, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
116040,4,17,1,"Ngidi to Pattinson, 1 run","short and up at the hips, pulled away to deep midwicket",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '272465', 'name': 'James Pattinson', 'runs': 2, 'balls': 2}, {'id': '230559', 'name': 'Kieron Pollard', 'runs': 12, 'balls': 8}]","[{'id': '542023', 'name': 'Lungi Ngidi', 'overs': 2.4, 'maidens': 0, 'runs': 32, 'wickets': 1}, {'id': '32966', 'name': 'Piyush Chawla', 'overs': 4, 'maidens': 0, 'runs': 21, 'wickets': 1}]","{'id': '226052', 'balls': 100, 'runs': 139, 'wickets': 6, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
116030,3,17,1,"Ngidi to Pollard, 1 run","length and into middle stump, Shuffles and flicks to deep midwicket's right",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '230559', 'name': 'Kieron Pollard', 'runs': 12, 'balls': 8}, {'id': '272465', 'name': 'James Pattinson', 'runs': 1, 'balls': 1}]","[{'id': '542023', 'name': 'Lungi Ngidi', 'overs': 2.3, 'maidens': 0, 'runs': 31, 'wickets': 1}, {'id': '32966', 'name': 'Piyush Chawla', 'overs': 4, 'maidens': 0, 'runs': 21, 'wickets': 1}]","{'id': '226052', 'balls': 99, 'runs': 138, 'wickets': 6, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
116020,2,17,1,"Ngidi to Pattinson, 1 run","short of a length just outside off, sliced to third man",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '272465', 'name': 'James Pattinson', 'runs': 1, 'balls': 1}, {'id': '230559', 'name': 'Kieron Pollard', 'runs': 11, 'balls': 7}]","[{'id': '542023', 'name': 'Lungi Ngidi', 'overs': 2.2, 'maidens': 0, 'runs': 30, 'wickets': 1}, {'id': '32966', 'name': 'Piyush Chawla', 'overs': 4, 'maidens': 0, 'runs': 21, 'wickets': 1}]","{'id': '226052', 'balls': 98, 'runs': 137, 'wickets': 6, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
116010,1,17,0,"Ngidi to KH Pandya, OUT","<b>taken down leg side!</b> Short ball cramps him at the hips. An awkward glance, off the inside edge. Dhoni stretches to his right and holds on low","<p>Here is Lungi. 17th and 19th from him, you'd imagine</p>",<p>James Pattinson at 8. Mumbai in danger of fizzling out here...</p>,FALSE,FALSE,FALSE,FALSE,"[{'id': '471342', 'name': 'Krunal Pandya', 'runs': 3, 'balls': 3}, {'id': '230559', 'name': 'Kieron Pollard', 'runs': 11, 'balls': 7}]","[{'id': '542023', 'name': 'Lungi Ngidi', 'overs': 2.1, 'maidens': 0, 'runs': 29, 'wickets': 1}, {'id': '32966', 'name': 'Piyush Chawla', 'overs': 4, 'maidens': 0, 'runs': 21, 'wickets': 1}]","{'id': '226052', 'balls': 97, 'runs': 136, 'wickets': 6, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,"{'id': '471342', 'batsmanName': 'Krunal Pandya', 'bowlerName': 'Lungi Ngidi', 'batsmanRuns': 3, 'batsmanBalls': 3, 'text': 'KH Pandya c &dagger;Dhoni b Ngidi 3 (3b 0x4 0x6) SR: 100.00'}"
115060,6,16,2,"Chawla to Pollard, 2 runs","googly dropped short outside off, chopped to sweeper's left",,"<p>Chawla's delivered the spell he was bought for. 4-0-21-1. And we head into the second time out.<br></p><p>Three years ago, he was the one of the brightest prospects in Indian football, today his career is almost over, thanks to a dangerous heart condition. <a href="" https://www.espn.in/football/indian-i-league/story/4183256/indian-football-big-decision-can-anwar-ali-follow-his-heart"" target=""_blank""> This </a> is the compelling story of Anwar Ali and a near shattered dream.</p>",FALSE,FALSE,FALSE,FALSE,"[{'id': '230559', 'name': 'Kieron Pollard', 'runs': 11, 'balls': 7}, {'id': '471342', 'name': 'Krunal Pandya', 'runs': 3, 'balls': 2}]","[{'id': '32966', 'name': 'Piyush Chawla', 'overs': 4, 'maidens': 0, 'runs': 21, 'wickets': 1}, {'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 4, 'maidens': 0, 'runs': 42, 'wickets': 2}]","{'id': '226052', 'balls': 96, 'runs': 136, 'wickets': 5, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,"{'maiden': False, 'runs': 10, 'wickets': 0, 'totalRuns': 136, 'totalWicket': 5, 'runRate': 8.5, 'requiredRunRate': 0, 'batsmen': [{'id': '230559', 'name': 'Kieron Pollard', 'runs': 11, 'balls': 7}, {'id': '471342', 'name': 'Krunal Pandya', 'runs': 3, 'balls': 2}], 'bowlers': [{'id': '32966', 'name': 'Piyush Chawla', 'overs': 4, 'maidens': 0, 'runs': 21, 'wickets': 1}, {'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 4, 'maidens': 0, 'runs': 42, 'wickets': 2}], 'teamShortName': 'MI', 'remainingOvers': 4, 'remainingBalls': 24, 'remainingRuns': 0}",
115050,5,16,0,"Chawla to Pollard, no run","short of a length outside off, closes the face too early and gets a leading edge to extra cover",,,FALSE,FALSE,FALSE,FALSE,"[{'id': '230559', 'name': 'Kieron Pollard', 'runs': 9, 'balls': 6}, {'id': '471342', 'name': 'Krunal Pandya', 'runs': 3, 'balls': 2}]","[{'id': '32966', 'name': 'Piyush Chawla', 'overs': 3.5, 'maidens': 0, 'runs': 19, 'wickets': 1}, {'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 4, 'maidens': 0, 'runs': 42, 'wickets': 2}]","{'id': '226052', 'balls': 95, 'runs': 134, 'wickets': 5, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
115040,4,16,1,"Chawla to KH Pandya, 1 run",full googly at middle and off. Driven through cover,"<p>Siddhesh: ""@Aumkar: Exactly! ""Faf with the lob back in"" looks a lot more natural now than what it would have been before the advent of T20. Now its a legitimate technique. ""</p>",,FALSE,FALSE,FALSE,FALSE,"[{'id': '471342', 'name': 'Krunal Pandya', 'runs': 3, 'balls': 2}, {'id': '230559', 'name': 'Kieron Pollard', 'runs': 9, 'balls': 5}]","[{'id': '32966', 'name': 'Piyush Chawla', 'overs': 3.4, 'maidens': 0, 'runs': 19, 'wickets': 1}, {'id': '234675', 'name': 'Ravindra Jadeja', 'overs': 4, 'maidens': 0, 'runs': 42, 'wickets': 2}]","{'id': '226052', 'balls': 94, 'runs': 134, 'wickets': 5, 'team': {'name': 'Mumbai Indians', 'shortName': 'MI'}}",1.60E+12,,
